trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.05, 'e': 0.9801}",20,0,-26.49111191847887,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
2,False,"{'a': 0.05, 'e': 0.970299}",20,0,-156.47477666234218,"{0: 9, 1: 4, 2: 3, 3: 2, 4: 2}",0
3,False,"{'a': 0.05, 'e': 0.96059601}",25,0,-110.98746116933246,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
4,False,"{'a': 0.05, 'e': 0.9509900498999999}",25,0,-84.38492846165909,"{0: 16, 1: 2, 2: 5, 3: 2, 4: 0}",0
5,False,"{'a': 0.05, 'e': 0.941480149401}",20,0,-26.666057767768827,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
6,False,"{'a': 0.05, 'e': 0.9320653479069899}",25,0,-83.42309240749046,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",1
7,False,"{'a': 0.05, 'e': 0.9227446944279201}",20,0,-53.85371399792027,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
8,False,"{'a': 0.05, 'e': 0.9135172474836408}",25,13,-31.21864333495255,"{0: 8, 1: 1, 2: 2, 3: 1, 4: 0}",1
9,False,"{'a': 0.05, 'e': 0.9043820750088044}",35,0,-144.88598624899913,"{0: 26, 1: 2, 2: 3, 3: 1, 4: 3}",0
10,False,"{'a': 0.05, 'e': 0.8953382542587164}",25,0,-90.15143714093699,"{0: 17, 1: 4, 2: 1, 3: 2, 4: 1}",0
11,False,"{'a': 0.05, 'e': 0.8863848717161292}",30,0,-136.0007035587727,"{0: 21, 1: 1, 2: 5, 3: 1, 4: 2}",0
12,False,"{'a': 0.05, 'e': 0.8775210229989678}",20,0,-94.13363587168425,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
13,False,"{'a': 0.05, 'e': 0.8687458127689782}",20,9,-140.26955107942746,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 3}",1
14,False,"{'a': 0.05, 'e': 0.8600583546412884}",30,17,-10.274745261396236,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
15,False,"{'a': 0.05, 'e': 0.8514577710948755}",25,0,-119.07680772274819,"{0: 13, 1: 4, 2: 6, 3: 1, 4: 1}",0
16,False,"{'a': 0.05, 'e': 0.8429431933839268}",25,0,-107.0696873845296,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
17,False,"{'a': 0.05, 'e': 0.8345137614500875}",20,0,-71.06807463210338,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
18,False,"{'a': 0.05, 'e': 0.8261686238355866}",20,0,-55.176353878973735,"{0: 15, 1: 0, 2: 3, 3: 2, 4: 0}",0
19,False,"{'a': 0.05, 'e': 0.8179069375972308}",20,3,-45.312936838653954,"{0: 10, 1: 2, 2: 5, 3: 0, 4: 0}",1
20,False,"{'a': 0.05, 'e': 0.8097278682212584}",35,24,-0.3269589023194963,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
21,False,"{'a': 0.05, 'e': 0.8016305895390459}",30,0,-148.26255698238262,"{0: 21, 1: 4, 2: 1, 3: 1, 4: 3}",0
22,False,"{'a': 0.05, 'e': 0.7936142836436554}",20,0,-111.95782373106998,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
23,False,"{'a': 0.05, 'e': 0.7856781408072188}",30,0,-290.19668663399347,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 6}",1
24,False,"{'a': 0.05, 'e': 0.7778213593991467}",30,0,-160.9292474515177,"{0: 17, 1: 2, 2: 7, 3: 3, 4: 1}",0
25,False,"{'a': 0.05, 'e': 0.7700431458051551}",30,13,-75.63200533261376,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 2}",1
26,False,"{'a': 0.05, 'e': 0.7623427143471035}",20,0,-40.95550883835236,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
27,False,"{'a': 0.05, 'e': 0.7547192872036326}",20,0,-20.52816345536643,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
28,False,"{'a': 0.05, 'e': 0.7471720943315961}",20,5,-16.706327281465857,"{0: 11, 1: 2, 2: 2, 3: 0, 4: 0}",1
29,False,"{'a': 0.05, 'e': 0.7397003733882802}",25,0,-128.6500900503867,"{0: 18, 1: 1, 2: 2, 3: 2, 4: 2}",0
30,False,"{'a': 0.05, 'e': 0.7323033696543975}",20,11,-1.6607210899792855,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
31,False,"{'a': 0.05, 'e': 0.7249803359578534}",20,2,-83.92965555749262,"{0: 8, 1: 3, 2: 6, 3: 1, 4: 0}",1
32,False,"{'a': 0.05, 'e': 0.7177305325982749}",25,0,-173.26416094125844,"{0: 16, 1: 1, 2: 3, 3: 2, 4: 3}",0
33,False,"{'a': 0.05, 'e': 0.7105532272722921}",25,0,-50.20436740249177,"{0: 18, 1: 2, 2: 4, 3: 1, 4: 0}",0
34,False,"{'a': 0.05, 'e': 0.7034476949995692}",35,1,-70.8290891646759,"{0: 25, 1: 2, 2: 6, 3: 0, 4: 1}",1
35,False,"{'a': 0.05, 'e': 0.6964132180495735}",25,4,-48.97983475595259,"{0: 15, 1: 2, 2: 2, 3: 2, 4: 0}",1
36,False,"{'a': 0.05, 'e': 0.6894490858690777}",25,9,-51.7204028590268,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 1}",1
37,False,"{'a': 0.05, 'e': 0.682554595010387}",20,0,-33.59893272722447,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
38,False,"{'a': 0.05, 'e': 0.6757290490602831}",20,0,7.572894930233035,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
39,False,"{'a': 0.05, 'e': 0.6689717585696803}",30,0,-81.50818602100414,"{0: 22, 1: 5, 2: 1, 3: 0, 4: 2}",0
40,False,"{'a': 0.05, 'e': 0.6622820409839835}",20,5,-28.31675620410501,"{0: 11, 1: 1, 2: 2, 3: 1, 4: 0}",1
41,False,"{'a': 0.05, 'e': 0.6556592205741436}",20,0,-45.03091416558574,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
42,False,"{'a': 0.05, 'e': 0.6491026283684022}",25,14,13.290691424099283,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
43,False,"{'a': 0.05, 'e': 0.6426116020847181}",25,0,-39.0058497822445,"{0: 18, 1: 1, 2: 6, 3: 0, 4: 0}",0
44,False,"{'a': 0.05, 'e': 0.6361854860638709}",20,7,-30.02982505328656,"{0: 9, 1: 1, 2: 2, 3: 1, 4: 0}",1
45,False,"{'a': 0.05, 'e': 0.6298236312032323}",25,0,-129.76783487526447,"{0: 16, 1: 1, 2: 5, 3: 1, 4: 2}",0
46,False,"{'a': 0.05, 'e': 0.6235253948912}",20,10,4.829890992032209,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
47,False,"{'a': 0.05, 'e': 0.617290140942288}",20,0,-75.48895758290291,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
48,False,"{'a': 0.05, 'e': 0.611117239532865}",20,0,-73.68093480198668,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
49,False,"{'a': 0.05, 'e': 0.6050060671375364}",25,3,-45.91365000209406,"{0: 19, 1: 0, 2: 1, 3: 1, 4: 1}",1
50,False,"{'a': 0.05, 'e': 0.598956006466161}",20,6,-72.81808241527935,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 2}",1
51,False,"{'a': 0.05, 'e': 0.5929664464014994}",20,0,-29.955637796061605,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
52,False,"{'a': 0.05, 'e': 0.5870367819374844}",30,2,-72.68403996913968,"{0: 20, 1: 2, 2: 5, 3: 0, 4: 1}",1
53,False,"{'a': 0.05, 'e': 0.5811664141181095}",25,0,-35.08788724016634,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
54,False,"{'a': 0.05, 'e': 0.5753547499769285}",20,8,-37.20570662335426,"{0: 7, 1: 0, 2: 5, 3: 0, 4: 0}",1
55,False,"{'a': 0.05, 'e': 0.5696012024771592}",20,7,-61.998845960181555,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 2}",1
56,False,"{'a': 0.05, 'e': 0.5639051904523875}",20,4,-90.59562597816895,"{0: 9, 1: 1, 2: 4, 3: 1, 4: 1}",1
57,False,"{'a': 0.05, 'e': 0.5582661385478637}",20,0,-107.55730758452452,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
58,False,"{'a': 0.05, 'e': 0.5526834771623851}",25,0,-52.125369501532894,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
59,False,"{'a': 0.05, 'e': 0.5471566423907612}",30,3,-52.47016067348774,"{0: 21, 1: 1, 2: 4, 3: 0, 4: 1}",1
60,False,"{'a': 0.05, 'e': 0.5416850759668536}",25,14,-12.436425643078785,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
61,False,"{'a': 0.05, 'e': 0.536268225207185}",20,0,-30.190585112607764,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
62,False,"{'a': 0.05, 'e': 0.5309055429551132}",25,11,-29.88192766972291,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
63,False,"{'a': 0.05, 'e': 0.525596487525562}",20,15,8.222306784738201,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
64,False,"{'a': 0.05, 'e': 0.5203405226503064}",25,0,-41.461024908771044,"{0: 19, 1: 2, 2: 2, 3: 2, 4: 0}",0
65,False,"{'a': 0.05, 'e': 0.5151371174238033}",20,0,-82.11416483800147,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
66,False,"{'a': 0.05, 'e': 0.5099857462495653}",20,0,-30.110129415560518,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
67,False,"{'a': 0.05, 'e': 0.5048858887870696}",20,0,-119.81920650405272,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
68,False,"{'a': 0.05, 'e': 0.4998370298991989}",20,6,-82.95988642312035,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 2}",1
69,False,"{'a': 0.05, 'e': 0.49483865960020695}",25,12,11.389441233358715,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 0}",1
70,False,"{'a': 0.05, 'e': 0.4898902730042049}",20,9,-7.6257967659906285,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
71,False,"{'a': 0.05, 'e': 0.48499137027416284}",20,7,-48.92722772658981,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 1}",1
72,False,"{'a': 0.05, 'e': 0.4801414565714212}",20,0,-16.721599758923283,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
73,False,"{'a': 0.05, 'e': 0.47534004200570695}",20,3,-27.801991388644325,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 0}",1
74,False,"{'a': 0.05, 'e': 0.4705866415856499}",20,0,-2.2007140645100147,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
75,False,"{'a': 0.05, 'e': 0.46588077516979337}",20,8,-3.0820145134586845,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
76,False,"{'a': 0.05, 'e': 0.46122196741809546}",30,8,-64.29651449625466,"{0: 15, 1: 3, 2: 3, 3: 0, 4: 1}",1
77,False,"{'a': 0.05, 'e': 0.4566097477439145}",35,5,-136.72050916648303,"{0: 22, 1: 1, 2: 3, 3: 1, 4: 3}",1
78,False,"{'a': 0.05, 'e': 0.45204365026647536}",20,0,-50.183722420644685,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
79,False,"{'a': 0.05, 'e': 0.4475232137638106}",20,15,9.477336279638314,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
80,False,"{'a': 0.05, 'e': 0.4430479816261725}",20,12,-9.42222783301448,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
81,False,"{'a': 0.05, 'e': 0.43861750180991077}",25,6,-41.09719085025694,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 1}",1
82,False,"{'a': 0.05, 'e': 0.43423132679181164}",20,0,-19.988363510484014,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
83,False,"{'a': 0.05, 'e': 0.4298890135238935}",20,6,12.550824420630649,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
84,False,"{'a': 0.05, 'e': 0.4255901233886546}",25,0,-139.8175046275116,"{0: 18, 1: 1, 2: 2, 3: 1, 4: 3}",0
85,False,"{'a': 0.05, 'e': 0.421334222154768}",30,17,-27.844765266885695,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
86,False,"{'a': 0.05, 'e': 0.41712087993322033}",25,6,-34.349799324579,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 1}",1
87,False,"{'a': 0.05, 'e': 0.41294967113388814}",20,9,8.250537861667054,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
88,False,"{'a': 0.05, 'e': 0.40882017442254925}",20,0,-16.87612310739332,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",1
89,False,"{'a': 0.05, 'e': 0.4047319726783238}",20,0,8.05232418078559,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
90,False,"{'a': 0.05, 'e': 0.40068465295154054}",30,3,-6.979151159490296,"{0: 22, 1: 1, 2: 4, 3: 0, 4: 0}",1
91,False,"{'a': 0.05, 'e': 0.3966778064220251}",20,0,-34.23128944267256,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
92,False,"{'a': 0.05, 'e': 0.39271102835780486}",20,0,19.391789770573613,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
93,False,"{'a': 0.05, 'e': 0.3887839180742268}",30,6,-40.1759509509178,"{0: 17, 1: 3, 2: 3, 3: 1, 4: 0}",1
94,False,"{'a': 0.05, 'e': 0.38489607889348454}",20,1,-58.01815959987709,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 1}",1
95,False,"{'a': 0.05, 'e': 0.38104711810454966}",30,17,2.4396799618733285,"{0: 10, 1: 3, 2: 0, 3: 0, 4: 0}",1
96,False,"{'a': 0.05, 'e': 0.37723664692350417}",25,11,-50.523488083375874,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 1}",1
97,False,"{'a': 0.05, 'e': 0.37346428045426916}",20,13,14.969471290641769,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
98,False,"{'a': 0.05, 'e': 0.36972963764972644}",30,0,-69.67970135567786,"{0: 24, 1: 3, 2: 1, 3: 0, 4: 2}",0
99,False,"{'a': 0.05, 'e': 0.3660323412732292}",20,0,21.76200783681015,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
100,False,"{'a': 0.05, 'e': 0.3623720178604969}",25,17,9.003412073494452,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
101,False,"{'a': 0.05, 'e': 0.3587482976818919}",25,0,3.2416184199895053,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
102,False,"{'a': 0.05, 'e': 0.355160814705073}",30,19,20.782880781568842,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
103,False,"{'a': 0.05, 'e': 0.35160920655802225}",35,22,11.660147844784657,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
104,False,"{'a': 0.05, 'e': 0.348093114492442}",30,7,-2.7282196771540224,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 0}",1
105,False,"{'a': 0.05, 'e': 0.3446121833475176}",20,0,-97.61022559929853,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 2}",0
106,False,"{'a': 0.05, 'e': 0.34116606151404244}",25,5,-15.05226133235709,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
107,False,"{'a': 0.05, 'e': 0.337754400898902}",35,20,24.69515725110115,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
108,False,"{'a': 0.05, 'e': 0.334376856889913}",35,20,-5.157670266793907,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
109,False,"{'a': 0.05, 'e': 0.33103308832101386}",20,2,-53.5409182504096,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 1}",1
110,False,"{'a': 0.05, 'e': 0.3277227574378037}",25,19,12.527371759380125,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
111,False,"{'a': 0.05, 'e': 0.3244455298634257}",30,12,-6.594249722893684,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
112,False,"{'a': 0.05, 'e': 0.3212010745647914}",20,7,9.551052600037742,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 0}",1
113,False,"{'a': 0.05, 'e': 0.3179890638191435}",20,10,-43.831550982244934,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 1}",1
114,False,"{'a': 0.05, 'e': 0.31480917318095203}",25,5,-90.31666589963034,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 3}",1
115,False,"{'a': 0.05, 'e': 0.3116610814491425}",20,15,-0.39385124303394514,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
116,False,"{'a': 0.05, 'e': 0.30854447063465107}",30,16,-24.988986971238326,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
117,False,"{'a': 0.05, 'e': 0.3054590259283046}",20,1,8.047107742909477,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 0}",1
118,False,"{'a': 0.05, 'e': 0.30240443566902153}",30,0,-52.773910970657816,"{0: 25, 1: 2, 2: 0, 3: 2, 4: 1}",0
119,False,"{'a': 0.05, 'e': 0.2993803913123313}",20,1,-24.46747587989595,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 0}",1
120,False,"{'a': 0.05, 'e': 0.296386587399208}",20,9,-3.673167452826582,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
121,False,"{'a': 0.05, 'e': 0.2934227215252159}",20,0,-12.916626237225731,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
122,False,"{'a': 0.05, 'e': 0.29048849430996376}",25,17,18.3122168084708,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
123,False,"{'a': 0.05, 'e': 0.2875836093668641}",30,13,-82.80160541433246,"{0: 11, 1: 1, 2: 2, 3: 2, 4: 1}",1
124,False,"{'a': 0.05, 'e': 0.28470777327319546}",30,15,27.14799878067144,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
125,False,"{'a': 0.05, 'e': 0.2818606955404635}",25,0,-71.27542615762566,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 2}",0
126,False,"{'a': 0.05, 'e': 0.27904208858505886}",30,14,-71.96186914169645,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 2}",1
127,False,"{'a': 0.05, 'e': 0.2762516676992083}",25,0,0.19816097158273127,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
128,False,"{'a': 0.05, 'e': 0.2734891510222162}",25,14,21.557476835986012,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
129,False,"{'a': 0.05, 'e': 0.27075425951199406}",20,0,3.9888062418421324,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
130,False,"{'a': 0.05, 'e': 0.2680467169168741}",35,22,24.13212765416476,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
131,False,"{'a': 0.05, 'e': 0.26536624974770534}",20,6,25.960906371647916,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
132,False,"{'a': 0.05, 'e': 0.2627125872502283}",20,0,19.929799174856274,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
133,False,"{'a': 0.05, 'e': 0.26008546137772603}",20,10,17.664932616399717,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
134,False,"{'a': 0.05, 'e': 0.25748460676394874}",25,0,19.692169374461994,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
135,False,"{'a': 0.05, 'e': 0.2549097606963093}",20,7,0.1932785859957904,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
136,False,"{'a': 0.05, 'e': 0.2523606630893462}",20,0,-21.079522132922914,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
137,False,"{'a': 0.05, 'e': 0.2498370564584527}",20,7,14.141024027898185,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
138,False,"{'a': 0.05, 'e': 0.24733868589386818}",30,15,27.88837859741763,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
139,False,"{'a': 0.05, 'e': 0.24486529903492948}",20,0,-16.708617765835164,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
140,False,"{'a': 0.05, 'e': 0.2424166460445802}",20,8,23.719691661160066,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
141,False,"{'a': 0.05, 'e': 0.2399924795841344}",25,7,19.591027654194626,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
142,False,"{'a': 0.05, 'e': 0.23759255478829303}",25,14,21.930402730466938,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
143,False,"{'a': 0.05, 'e': 0.23521662924041012}",25,11,1.9189020434605646,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
144,False,"{'a': 0.05, 'e': 0.232864462948006}",25,17,-4.536782285078777,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
145,False,"{'a': 0.05, 'e': 0.23053581831852593}",25,18,12.813697360706792,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
146,False,"{'a': 0.05, 'e': 0.22823046013534068}",20,16,8.373736992618008,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
147,False,"{'a': 0.05, 'e': 0.22594815553398728}",25,0,8.128325587515164,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",0
